"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","risk_first_to_mind","total_risk","judged_percent","block","last_risk","condition","experiment"
"2254",54,"first_win","474",TRUE,"right",0,"4","first_time",0.65,"ct21",2.5,0.39,50,3,0,"Control","Control"
"2255",55,"first_win","308",FALSE,"left",0.5,"2","first_time",0.6625,"ct21",2.5,0.39,50,3,0,"Control","Control"
"2256",56,"first_win","639",FALSE,"left",0.5,"2","first_time",0.675,"ct21",2.5,0.39,50,3,0,"Control","Control"
"2257",57,"first_win","144",TRUE,"right",1,"4","first_time",0.7,"ct21",2.5,0.39,50,3,0,"Control","Control"
"2258",58,"first_win","322",TRUE,"right",0,"4","first_time",0.7,"ct21",2.5,0.39,50,3,1,"Control","Control"
"2259",59,"first_win","409",FALSE,"left",0.5,"2","first_time",0.7125,"ct21",2.5,0.39,50,3,0,"Control","Control"
"2260",60,"first_win","378",FALSE,"left",0.5,"2","first_time",0.725,"ct21",2.5,0.39,50,3,0,"Control","Control"
"2261",61,"first_win","384",FALSE,"left",0.5,"2","first_time",0.7375,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2262",62,"first_win","351",FALSE,"left",0.5,"2","first_time",0.75,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2263",63,"first_win","346",FALSE,"left",0.5,"2","first_time",0.7625,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2264",64,"first_win","307",FALSE,"left",0.5,"2","first_time",0.775,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2265",65,"first_win","340",FALSE,"left",0.5,"2","first_time",0.7875,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2266",66,"first_win","502",TRUE,"right",0,"4","first_time",0.7875,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2267",67,"first_win","404",FALSE,"left",0.5,"2","first_time",0.8,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2268",68,"first_win","179",TRUE,"right",1,"4","first_time",0.825,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2269",69,"first_win","259",TRUE,"right",1,"4","first_time",0.85,"ct21",2.5,0.39,50,4,1,"Control","Control"
"2270",70,"first_win","420",TRUE,"right",1,"4","first_time",0.875,"ct21",2.5,0.39,50,4,1,"Control","Control"
"2271",71,"first_win","605",TRUE,"right",0,"4","first_time",0.875,"ct21",2.5,0.39,50,4,1,"Control","Control"
"2272",72,"first_win","1013",FALSE,"left",0.5,"2","first_time",0.8875,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2273",73,"first_win","880",FALSE,"left",0.5,"2","first_time",0.9,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2274",74,"first_win","353",TRUE,"right",0,"4","first_time",0.9,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2275",75,"first_win","355",TRUE,"right",1,"4","first_time",0.925,"ct21",2.5,0.39,50,4,0,"Control","Control"
"2276",76,"first_win","366",FALSE,"left",0.5,"2","first_time",0.9375,"ct21",2.5,0.39,50,4,1,"Control","Control"
"2277",77,"first_win","2591",FALSE,"left",0.5,"2","first_time",0.95,"ct21",2.5,0.39,50,4,1,"Control","Control"
"2278",78,"first_win","1350",FALSE,"left",0.5,"2","first_time",0.9625,"ct21",2.5,0.39,50,4,1,"Control","Control"
"2279",79,"first_win","768",TRUE,"right",1,"4","first_time",0.9875,"ct21",2.5,0.39,50,4,1,"Control","Control"
"2280",80,"first_win","482",TRUE,"right",1,"4","first_time",1.0125,"ct21",2.5,0.39,50,4,1,"Control","Control"
"2281",81,"first_win","171",TRUE,"right",1,"4","first_time",1.0375,"ct21",2.5,0.39,50,5,1,"Control","Control"
"2282",82,"first_win","404",TRUE,"right",0,"4","first_time",1.0375,"ct21",2.5,0.39,50,5,1,"Control","Control"
"2283",83,"first_win","339",TRUE,"right",0,"4","first_time",1.0375,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2284",84,"first_win","277",TRUE,"right",0,"4","first_time",1.0375,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2285",85,"first_win","146",FALSE,"left",0.5,"2","first_time",1.05,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2286",86,"first_win","451",TRUE,"right",0,"4","first_time",1.05,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2287",87,"first_win","147",FALSE,"left",0.5,"2","first_time",1.0625,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2288",88,"first_win","315",FALSE,"left",0.5,"2","first_time",1.075,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2289",89,"first_win","1235",FALSE,"left",0.5,"2","first_time",1.0875,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2290",90,"first_win","1188",FALSE,"left",0.5,"2","first_time",1.1,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2291",91,"first_win","402",FALSE,"left",0.5,"2","first_time",1.1125,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2292",92,"first_win","436",FALSE,"left",0.5,"2","first_time",1.125,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2293",93,"first_win","285",FALSE,"left",0.5,"2","first_time",1.1375,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2294",94,"first_win","0",FALSE,"left",0.5,"2","first_time",1.15,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2295",95,"first_win","460",FALSE,"left",0.5,"2","first_time",1.1625,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2296",96,"first_win","318",FALSE,"left",0.5,"2","first_time",1.175,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2297",97,"first_win","368",FALSE,"left",0.5,"2","first_time",1.1875,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2298",98,"first_win","2193",FALSE,"left",0.5,"2","first_time",1.2,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2299",99,"first_win","551",TRUE,"right",0,"4","first_time",1.2,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2300",100,"first_win","385",FALSE,"left",0.5,"2","first_time",1.2125,"ct21",2.5,0.39,50,5,0,"Control","Control"
"2311",1,"first_win","2925",FALSE,"left",0.5,"1","first_time",0.0125,"ct22",2.5,0.53,0,1,NA,"Control","Control"
"2312",2,"first_win","3786",FALSE,"left",0.5,"1","first_time",0.025,"ct22",2.5,0.53,0,1,NA,"Control","Control"
"2313",3,"first_win","2446",TRUE,"right",1,"4","first_time",0.05,"ct22",2.5,0.53,0,1,NA,"Control","Control"
"2314",4,"first_win","743",TRUE,"right",0,"4","first_time",0.05,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2315",5,"first_win","812",FALSE,"left",0.5,"1","first_time",0.0625,"ct22",2.5,0.53,0,1,0,"Control","Control"
"2316",6,"first_win","962",TRUE,"right",1,"4","first_time",0.0875,"ct22",2.5,0.53,0,1,0,"Control","Control"
"2317",7,"first_win","1111",FALSE,"left",0.5,"1","first_time",0.1,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2318",8,"first_win","556",FALSE,"left",0.5,"1","first_time",0.1125,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2319",9,"first_win","545",TRUE,"right",0,"4","first_time",0.1125,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2320",10,"first_win","503",TRUE,"right",1,"4","first_time",0.1375,"ct22",2.5,0.53,0,1,0,"Control","Control"
"2321",11,"first_win","512",FALSE,"left",0.5,"1","first_time",0.15,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2322",12,"first_win","682",FALSE,"left",0.5,"1","first_time",0.1625,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2323",13,"first_win","841",TRUE,"right",1,"4","first_time",0.1875,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2324",14,"first_win","468",TRUE,"right",1,"4","first_time",0.2125,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2325",15,"first_win","681",FALSE,"left",0.5,"1","first_time",0.225,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2326",16,"first_win","623",FALSE,"left",0.5,"1","first_time",0.2375,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2327",17,"first_win","644",TRUE,"right",1,"4","first_time",0.2625,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2328",18,"first_win","782",FALSE,"left",0.5,"1","first_time",0.275,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2329",19,"first_win","476",TRUE,"right",1,"4","first_time",0.3,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2330",20,"first_win","640",FALSE,"left",0.5,"1","first_time",0.3125,"ct22",2.5,0.53,0,1,1,"Control","Control"
"2331",21,"first_win","522",TRUE,"right",0,"4","first_time",0.3125,"ct22",2.5,0.53,0,2,1,"Control","Control"
"2332",22,"first_win","459",TRUE,"right",0,"4","first_time",0.3125,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2333",23,"first_win","449",FALSE,"left",0.5,"1","first_time",0.325,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2334",24,"first_win","486",FALSE,"left",0.5,"1","first_time",0.3375,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2335",25,"first_win","523",TRUE,"right",1,"4","first_time",0.3625,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2336",26,"first_win","461",FALSE,"left",0.5,"1","first_time",0.375,"ct22",2.5,0.53,0,2,1,"Control","Control"
"2337",27,"first_win","449",TRUE,"right",0,"4","first_time",0.375,"ct22",2.5,0.53,0,2,1,"Control","Control"
"2338",28,"first_win","695",FALSE,"left",0.5,"1","first_time",0.3875,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2339",29,"first_win","525",TRUE,"right",0,"4","first_time",0.3875,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2340",30,"first_win","849",FALSE,"left",0.5,"1","first_time",0.4,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2341",31,"first_win","484",FALSE,"left",0.5,"1","first_time",0.4125,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2342",32,"first_win","490",TRUE,"right",1,"4","first_time",0.4375,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2343",33,"first_win","815",TRUE,"right",1,"4","first_time",0.4625,"ct22",2.5,0.53,0,2,1,"Control","Control"
"2344",34,"first_win","1123",TRUE,"right",0,"4","first_time",0.4625,"ct22",2.5,0.53,0,2,1,"Control","Control"
"2345",35,"first_win","489",TRUE,"right",1,"4","first_time",0.4875,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2346",36,"first_win","573",TRUE,"right",0,"4","first_time",0.4875,"ct22",2.5,0.53,0,2,1,"Control","Control"
"2347",37,"first_win","658",TRUE,"right",0,"4","first_time",0.4875,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2348",38,"first_win","504",TRUE,"right",1,"4","first_time",0.5125,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2349",39,"first_win","957",TRUE,"right",0,"4","first_time",0.5125,"ct22",2.5,0.53,0,2,1,"Control","Control"
"2350",40,"first_win","388",TRUE,"right",1,"4","first_time",0.5375,"ct22",2.5,0.53,0,2,0,"Control","Control"
"2351",41,"first_win","1000",TRUE,"right",1,"4","first_time",0.5625,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2352",42,"first_win","587",FALSE,"left",0.5,"1","first_time",0.575,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2353",43,"first_win","512",TRUE,"right",0,"4","first_time",0.575,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2354",44,"first_win","810",FALSE,"left",0.5,"1","first_time",0.5875,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2355",45,"first_win","637",TRUE,"right",1,"4","first_time",0.6125,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2356",46,"first_win","721",TRUE,"right",1,"4","first_time",0.6375,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2357",47,"first_win","642",FALSE,"left",0.5,"1","first_time",0.65,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2358",48,"first_win","604",FALSE,"left",0.5,"1","first_time",0.6625,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2359",49,"first_win","591",FALSE,"left",0.5,"1","first_time",0.675,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2360",50,"first_win","371",TRUE,"right",0,"4","first_time",0.675,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2361",51,"first_win","377",TRUE,"right",1,"4","first_time",0.7,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2362",52,"first_win","319",TRUE,"right",1,"4","first_time",0.725,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2363",53,"first_win","356",TRUE,"right",0,"4","first_time",0.725,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2364",54,"first_win","297",TRUE,"right",0,"4","first_time",0.725,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2365",55,"first_win","866",TRUE,"right",0,"4","first_time",0.725,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2366",56,"first_win","390",FALSE,"left",0.5,"1","first_time",0.7375,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2367",57,"first_win","345",TRUE,"right",0,"4","first_time",0.7375,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2368",58,"first_win","318",TRUE,"right",1,"4","first_time",0.7625,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2369",59,"first_win","434",TRUE,"right",0,"4","first_time",0.7625,"ct22",2.5,0.53,0,3,1,"Control","Control"
"2370",60,"first_win","243",FALSE,"left",0.5,"1","first_time",0.775,"ct22",2.5,0.53,0,3,0,"Control","Control"
"2371",61,"first_win","455",FALSE,"left",0.5,"1","first_time",0.7875,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2372",62,"first_win","508",FALSE,"left",0.5,"1","first_time",0.8,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2373",63,"first_win","528",TRUE,"right",1,"4","first_time",0.825,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2374",64,"first_win","628",FALSE,"left",0.5,"1","first_time",0.8375,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2375",65,"first_win","520",FALSE,"left",0.5,"1","first_time",0.85,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2376",66,"first_win","527",FALSE,"left",0.5,"1","first_time",0.8625,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2377",67,"first_win","499",TRUE,"right",0,"4","first_time",0.8625,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2378",68,"first_win","327",TRUE,"right",0,"4","first_time",0.8625,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2379",69,"first_win","328",TRUE,"right",0,"4","first_time",0.8625,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2380",70,"first_win","334",FALSE,"left",0.5,"1","first_time",0.875,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2381",71,"first_win","382",FALSE,"left",0.5,"1","first_time",0.8875,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2382",72,"first_win","387",TRUE,"right",1,"4","first_time",0.9125,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2383",73,"first_win","535",FALSE,"left",0.5,"1","first_time",0.925,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2384",74,"first_win","427",TRUE,"right",0,"4","first_time",0.925,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2385",75,"first_win","261",TRUE,"right",1,"4","first_time",0.95,"ct22",2.5,0.53,0,4,0,"Control","Control"
"2386",76,"first_win","587",FALSE,"left",0.5,"1","first_time",0.9625,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2387",77,"first_win","495",TRUE,"right",1,"4","first_time",0.9875,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2388",78,"first_win","434",FALSE,"left",0.5,"1","first_time",1,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2389",79,"first_win","369",FALSE,"left",0.5,"1","first_time",1.0125,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2390",80,"first_win","566",TRUE,"right",0,"4","first_time",1.0125,"ct22",2.5,0.53,0,4,1,"Control","Control"
"2391",81,"first_win","427",TRUE,"right",0,"4","first_time",1.0125,"ct22",2.5,0.53,0,5,0,"Control","Control"
"2392",82,"first_win","559",TRUE,"right",1,"4","first_time",1.0375,"ct22",2.5,0.53,0,5,0,"Control","Control"
"2393",83,"first_win","467",FALSE,"left",0.5,"1","first_time",1.05,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2394",84,"first_win","424",FALSE,"left",0.5,"1","first_time",1.0625,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2395",85,"first_win","525",TRUE,"right",1,"4","first_time",1.0875,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2396",86,"first_win","326",FALSE,"left",0.5,"1","first_time",1.1,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2397",87,"first_win","522",FALSE,"left",0.5,"1","first_time",1.1125,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2398",88,"first_win","813",FALSE,"left",0.5,"1","first_time",1.125,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2399",89,"first_win","465",TRUE,"right",1,"4","first_time",1.15,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2400",90,"first_win","853",FALSE,"left",0.5,"1","first_time",1.1625,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2401",91,"first_win","650",FALSE,"left",0.5,"1","first_time",1.175,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2402",92,"first_win","452",TRUE,"right",1,"4","first_time",1.2,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2403",93,"first_win","440",FALSE,"left",0.5,"1","first_time",1.2125,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2404",94,"first_win","556",TRUE,"right",0,"4","first_time",1.2125,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2405",95,"first_win","397",FALSE,"left",0.5,"1","first_time",1.225,"ct22",2.5,0.53,0,5,0,"Control","Control"
"2406",96,"first_win","934",FALSE,"left",0.5,"1","first_time",1.2375,"ct22",2.5,0.53,0,5,0,"Control","Control"
"2407",97,"first_win","1288",TRUE,"right",1,"4","first_time",1.2625,"ct22",2.5,0.53,0,5,0,"Control","Control"
"2408",98,"first_win","475",FALSE,"left",0.5,"1","first_time",1.275,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2409",99,"first_win","368",TRUE,"right",0,"4","first_time",1.275,"ct22",2.5,0.53,0,5,1,"Control","Control"
"2410",100,"first_win","341",FALSE,"left",0.5,"1","first_time",1.2875,"ct22",2.5,0.53,0,5,0,"Control","Control"
"2421",1,"second_win","2208",TRUE,"right",0,"1","first_time",0,"ct23",0,0.55,0,1,NA,"Control","Control"
"2422",2,"second_win","2318",TRUE,"right",1,"1","first_time",0.025,"ct23",0,0.55,0,1,0,"Control","Control"
"2423",3,"second_win","1759",FALSE,"left",0.5,"3","first_time",0.0375,"ct23",0,0.55,0,1,1,"Control","Control"
"2424",4,"second_win","873",TRUE,"right",0,"1","first_time",0.0375,"ct23",0,0.55,0,1,1,"Control","Control"
"2425",5,"second_win","2128",TRUE,"right",1,"1","first_time",0.0625,"ct23",0,0.55,0,1,0,"Control","Control"
"2426",6,"second_win","995",FALSE,"left",0.5,"3","first_time",0.075,"ct23",0,0.55,0,1,1,"Control","Control"
"2427",7,"second_win","1063",FALSE,"left",0.5,"3","first_time",0.0875,"ct23",0,0.55,0,1,1,"Control","Control"
"2428",8,"second_win","2156",TRUE,"right",1,"1","first_time",0.1125,"ct23",0,0.55,0,1,1,"Control","Control"
"2429",9,"second_win","590",TRUE,"right",1,"1","first_time",0.1375,"ct23",0,0.55,0,1,1,"Control","Control"
"2430",10,"second_win","1651",TRUE,"right",0,"1","first_time",0.1375,"ct23",0,0.55,0,1,1,"Control","Control"
"2431",11,"second_win","537",FALSE,"left",0.5,"3","first_time",0.15,"ct23",0,0.55,0,1,0,"Control","Control"
"2432",12,"second_win","510",TRUE,"right",1,"1","first_time",0.175,"ct23",0,0.55,0,1,0,"Control","Control"
"2433",13,"second_win","726",TRUE,"right",1,"1","first_time",0.2,"ct23",0,0.55,0,1,1,"Control","Control"
"2434",14,"second_win","731",TRUE,"right",1,"1","first_time",0.225,"ct23",0,0.55,0,1,1,"Control","Control"
"2435",15,"second_win","383",TRUE,"right",1,"1","first_time",0.25,"ct23",0,0.55,0,1,1,"Control","Control"
"2436",16,"second_win","407",TRUE,"right",0,"1","first_time",0.25,"ct23",0,0.55,0,1,1,"Control","Control"
"2437",17,"second_win","379",TRUE,"right",0,"1","first_time",0.25,"ct23",0,0.55,0,1,0,"Control","Control"
"2438",18,"second_win","237",FALSE,"left",0.5,"3","first_time",0.2625,"ct23",0,0.55,0,1,0,"Control","Control"
"2439",19,"second_win","850",TRUE,"right",1,"1","first_time",0.2875,"ct23",0,0.55,0,1,0,"Control","Control"
"2440",20,"second_win","391",TRUE,"right",0,"1","first_time",0.2875,"ct23",0,0.55,0,1,1,"Control","Control"
"2441",21,"second_win","905",FALSE,"left",0.5,"3","first_time",0.3,"ct23",0,0.55,0,2,0,"Control","Control"
"2442",22,"second_win","430",FALSE,"left",0.5,"3","first_time",0.3125,"ct23",0,0.55,0,2,0,"Control","Control"
"2443",23,"second_win","310",TRUE,"right",0,"1","first_time",0.3125,"ct23",0,0.55,0,2,0,"Control","Control"
"2444",24,"second_win","444",TRUE,"right",0,"1","first_time",0.3125,"ct23",0,0.55,0,2,0,"Control","Control"
"2445",25,"second_win","2418",TRUE,"right",1,"1","first_time",0.3375,"ct23",0,0.55,0,2,0,"Control","Control"
"2446",26,"second_win","341",TRUE,"right",1,"1","first_time",0.3625,"ct23",0,0.55,0,2,1,"Control","Control"
"2447",27,"second_win","458",TRUE,"right",0,"1","first_time",0.3625,"ct23",0,0.55,0,2,1,"Control","Control"
"2448",28,"second_win","383",FALSE,"left",0.5,"3","first_time",0.375,"ct23",0,0.55,0,2,0,"Control","Control"
"2449",29,"second_win","306",TRUE,"right",1,"1","first_time",0.4,"ct23",0,0.55,0,2,0,"Control","Control"
"2450",30,"second_win","420",TRUE,"right",0,"1","first_time",0.4,"ct23",0,0.55,0,2,1,"Control","Control"
"2451",31,"second_win","286",FALSE,"left",0.5,"3","first_time",0.4125,"ct23",0,0.55,0,2,0,"Control","Control"
"2452",32,"second_win","275",FALSE,"left",0.5,"3","first_time",0.425,"ct23",0,0.55,0,2,0,"Control","Control"
"2453",33,"second_win","380",TRUE,"right",0,"1","first_time",0.425,"ct23",0,0.55,0,2,0,"Control","Control"
"2454",34,"second_win","383",TRUE,"right",0,"1","first_time",0.425,"ct23",0,0.55,0,2,0,"Control","Control"
"2455",35,"second_win","373",TRUE,"right",1,"1","first_time",0.45,"ct23",0,0.55,0,2,0,"Control","Control"
"2456",36,"second_win","329",TRUE,"right",0,"1","first_time",0.45,"ct23",0,0.55,0,2,1,"Control","Control"
"2457",37,"second_win","349",TRUE,"right",1,"1","first_time",0.475,"ct23",0,0.55,0,2,0,"Control","Control"
